key	value
203,0,,12,2648,2200,2705,2367	98,,، 
203,0,,12,2300,2200,2319,2367	100,,(
203,0,,12,2204,2200,2255,2367	100,,) 
203,0,,12,1244,2200,1314,2367	100,,، 
203,0,,12,716,2200,780,2367	98,,. 
203,0,,12,317,2200,369,2367	100,12,
203,0,,13,891,2376,952,2546	94,,، 
203,0,,14,2047,2555,2116,2728	94,,: 
203,0,,14,1661,2555,1715,2728	100,,) 
203,0,,15,2742,2737,2806,2899	100,,. 
203,0,,15,696,2737,753,2899	100,,«
203,0,,16,2994,2908,3029,3079	100,,(
203,0,,16,2903,2908,2959,3079	100,,) 
203,0,,16,1583,2908,1730,3079	93,,)». 
203,0,,17,2992,3088,3052,3257	100,,. 
203,0,,17,964,3088,1036,3257	90,,: 
203,0,,18,1553,3266,1621,3429	87,,، 
203,0,,19,2072,3448,2120,3608	56,,(
203,0,,19,1948,3448,2048,3608	99,0,) 
203,0,,19,669,3448,758,3608	100,,: 
204,0,,1,1555,100,1687,207	54,, 
204,0,,1,1447,100,1703,207	100,2,( 
204,0,,2,3010,442,3179,613	79,13, 
204,0,,2,2224,442,2288,613	89,,، 
204,0,,2,1534,442,1594,613	95,,(
204,0,,2,1393,442,1453,613	100,, 
204,0,,2,1231,442,1393,613	88,,- 
204,0,,2,1084,442,1230,613	100,,) 
204,0,,3,2683,624,2761,788	89,,، 
204,0,,3,2356,624,2392,788	100,,(
204,0,,3,2264,624,2321,788	100,,) 
204,0,,3,2228,624,2264,788	98,,. 
204,0,,3,1092,624,1127,788	100,,(
204,0,,3,999,624,1049,788	88,,) 
204,0,,4,2374,797,2437,974	100,,، 
204,0,,4,1911,797,1966,974	100,,، 
204,0,,4,1478,797,1509,974	97,,. 
204,0,,5,1713,983,1780,1145	82,,، 
204,0,,5,537,983,624,1145	100,,: 
204,0,,6,1844,1154,1863,1321	99,,(
204,0,,6,1745,1154,1804,1321	97,,) 
204,0,,6,1262,1154,1335,1321	100,,. 
204,0,,6,324,1154,351,1321	96,,،
204,0,,7,1897,1330,1923,1508	99,,(
204,0,,7,1816,1330,1863,1508	90,,) 
204,0,,7,1350,1330,1397,1508	100,,. 
204,0,,7,1080,1330,1113,1508	100,,(
204,0,,7,979,1330,1046,1508	96,,) 
204,0,,8,1889,1517,1907,1679	64,,(
204,0,,8,1824,1517,1848,1679	88,,)
204,0,,8,1569,1517,1628,1679	100,,. 
204,0,,9,2321,1688,2363,1868	100,,. 
204,0,,10,2274,1877,2300,2039	100,,(
204,0,,10,2171,1877,2236,2039	100,,) 
204,0,,10,1689,1877,1753,2039	98,,، 
204,0,,10,685,1877,769,2039	100,,) 
204,0,,10,620,1877,684,2039	100,,، 
204,0,,11,2404,2048,2426,2221	99,,(
204,0,,11,2309,2048,2367,2221	100,,) 
204,0,,11,1415,2048,1466,2221	100,,. 
204,0,,11,324,2048,353,2221	89,,؛
204,0,,12,1564,2232,1650,2397	100,,. 
204,0,,13,3018,2406,3188,2577	100,1, 
204,0,,13,1848,2406,1949,2577	99,0,) 
204,0,,13,784,2406,845,2577	100,,. 
204,0,,14,1558,2586,1621,2757	100,,، 
204,0,,15,2774,2766,2831,2932	100,,. 
204,0,,15,2210,2766,2267,2932	96,,؛ 
204,0,,15,328,2766,353,2932	100,,.
204,0,,17,2928,3120,3017,3294	100,,(
204,0,,17,2814,3120,2890,3294	97,6, 
204,0,,17,2713,3120,2814,3294	100,,- 
204,0,,17,1811,3120,1855,3294	98,,(
204,0,,17,1715,3120,1797,3294	100,1,)
204,0,,17,616,3120,635,3294	100,,.
204,0,,18,1411,3307,1474,3471	100,,، 
204,0,,18,330,3307,355,3471	100,,.
204,0,,19,1547,3480,1611,3656	78,,(
204,0,,19,1455,3480,1548,3656	87,12, 
204,0,,19,1028,3480,1099,3656	100,,، 
205,0,,1,1707,100,1844,196	85,, 
205,0,,1,1727,100,1727,196	100,2,[
205,0,,1,1599,100,1861,196	100,5, 
205,0,,2,2695,417,2731,603	99,,(
205,0,,2,2596,417,2660,603	82,,) 
205,0,,2,2029,417,2071,603	85,,«
205,0,,4,2777,796,2838,963	100,,. 
205,0,,5,2436,972,2467,1143	100,,(
205,0,,5,2373,972,2398,1143	99,,)
205,0,,5,1813,972,1883,1143	100,,، 
205,0,,5,797,972,853,1143	100,,! 
205,0,,6,2810,1154,2870,1330	100,,. 
205,0,,6,849,1154,951,1330	99,,- 
205,0,,7,2867,1339,2981,1500	100,,- 
205,0,,7,2814,1339,2868,1500	100,,«
205,0,,7,568,1339,628,1500	100,,، 
205,0,,8,2164,1509,2223,1659	77,,، 
205,0,,9,1265,1668,1293,1848	76,,(
205,0,,9,1174,1668,1230,1848	100,,) 
205,0,,9,417,1668,445,1848	80,,،
205,0,,10,2864,1857,2890,2021	79,,(
205,0,,10,2765,1857,2832,2021	100,,) 
205,0,,10,1030,1857,1063,2021	100,,(
205,0,,10,938,1857,997,2021	100,,) 
205,0,,10,416,1857,443,2021	52,,،
205,0,,11,752,2030,776,2204	99,,(
205,0,,11,675,2030,740,2204	86,9,)
205,0,,11,414,2030,450,2204	96,,،
205,0,,12,2349,2213,2413,2381	100,,. 
205,0,,12,2032,2213,2058,2381	99,,(
205,0,,12,1943,2213,1994,2381	84,,) 
205,0,,12,1614,2213,1646,2381	100,,(
205,0,,12,1531,2213,1575,2381	91,,) 
205,0,,12,1060,2213,1150,2381	98,,. 
205,0,,12,789,2213,879,2381	100,,(
205,0,,12,667,2213,744,2381	100,6, 
205,0,,12,512,2213,666,2381	100,,- 
205,0,,12,415,2213,512,2381	96,,)
205,0,,13,2238,2390,2289,2548	61,,«
205,0,,13,1373,2390,1404,2548	100,,،
205,0,,14,2496,2557,2561,2717	100,,. 
205,0,,14,1341,2557,1389,2717	97,,«
205,0,,14,891,2557,963,2717	98,,» 
205,0,,14,412,2557,448,2717	79,,،
205,0,,15,3056,2726,3111,2896	88,,« 
205,0,,15,2439,2726,2507,2896	97,,» 
205,0,,15,1985,2726,2019,2896	54,,«
205,0,,15,758,2726,792,2896	100,,، 
205,0,,16,2884,2905,2903,3073	100,,)
205,0,,16,1585,2905,1644,3073	100,,، 
205,0,,17,1084,3082,1130,3253	100,,(
205,0,,17,985,3082,1064,3253	97,5,)
205,0,,17,636,3082,669,3253	100,,، 
205,0,,18,2337,3262,2403,3433	100,,، 
205,0,,18,1662,3262,1715,3433	100,,(
205,0,,18,1543,3262,1643,3433	96,1,) 
205,0,,19,1273,3442,1317,3626	100,,(
205,0,,19,1151,3442,1247,3626	100,2,) 
206,0,,1,1564,99,1711,198	84,,- 
206,0,,1,1642,99,1745,198	88,206, 
206,0,,1,1488,99,1807,198	45,,-
206,0,,2,1682,415,1702,594	99,,(
206,0,,2,1570,415,1643,594	88,,) 
206,0,,2,816,415,842,594	99,,(
206,0,,2,710,415,777,594	99,,) 
206,0,,3,600,603,675,772	100,,) 
206,0,,4,3019,781,3207,941	95,15, 
206,0,,4,2014,781,2080,941	98,,) 
206,0,,4,1557,781,1593,941	100,,(
206,0,,4,1460,781,1520,941	87,,) 
206,0,,4,929,781,960,941	98,,، 
206,0,,5,2726,950,2772,1126	96,,. 
206,0,,5,1181,950,1227,1126	100,, 
206,0,,6,456,1135,525,1304	100,,. 
206,0,,7,1556,1313,1599,1488	99,,«
206,0,,8,573,1497,641,1657	100,,(
206,0,,8,470,1497,545,1657	100,7, 
206,0,,8,420,1497,471,1657	100,,-
206,0,,8,311,1497,362,1657	96,,)
206,0,,9,2451,1666,2515,1837	100,,. 
206,0,,10,1955,1846,1973,2025	100,,(
206,0,,10,1835,1846,1910,2025	97,,) 
206,0,,10,1778,1846,1834,2025	98,,: 
206,0,,10,1454,1846,1498,2025	100,,«
206,0,,11,1961,2044,2029,2202	96,,. 
206,0,,11,984,2044,1051,2202	97,,: 
206,0,,11,933,2044,985,2202	100,,«
206,0,,12,2630,2219,2751,2377	88,,». 
206,0,,13,1652,2386,1725,2556	98,,. 
206,0,,13,616,2386,683,2556	100,,. 
206,0,,15,1595,2744,1642,2916	100,,«
206,0,,15,307,2744,331,2916	94,,،
206,0,,16,1537,2925,1680,3094	90,,». 
206,0,,17,2071,3103,2115,3272	73,,«
206,0,,18,2458,3281,2514,3448	100,,، 
206,0,,18,1389,3281,1477,3448	90,,. 
206,0,,19,2260,3457,2317,3633	100,,، 
206,0,,19,1296,3457,1347,3633	100,,«
206,0,,19,307,3457,377,3633	85,,».
206,0,,20,1511,3642,1572,3835	99,,: 
206,0,,20,1200,3642,1268,3835	100,,) 
207,0,,1,1760,101,1908,198	96,,- 
207,0,,1,1807,101,1884,198	99,2,[ 
207,0,,1,1680,101,1995,198	94,,-
207,0,,2,2855,427,2880,605	72,,(
207,0,,2,2742,427,2817,605	100,,) 
207,0,,2,2686,427,2742,605	77,,. 
207,0,,3,2979,614,3010,757	100,,(
207,0,,3,2879,614,2941,757	100,,) 
207,0,,3,2164,614,2194,757	62,,(
207,0,,3,2070,614,2119,757	92,,) 
207,0,,3,1667,614,1755,757	98,,(
207,0,,3,1549,614,1623,757	100,7, 
207,0,,3,1436,614,1548,757	100,,- 
207,0,,4,2071,766,2119,925	100,,، 
207,0,,4,1763,766,1797,925	51,,(
207,0,,4,1653,766,1721,925	89,,) 
207,0,,4,1001,766,1076,925	99,,. 
207,0,,5,1539,934,1609,1100	96,,. 
207,0,,5,1269,934,1315,1100	99,,«
207,0,,6,2708,1109,2780,1271	100,,؛ 
207,0,,6,2660,1109,2708,1271	77,,«
207,0,,6,1880,1109,1946,1271	99,,» 
207,0,,6,1363,1109,1435,1271	100,,: 
207,0,,6,367,1109,541,1271	94,,. 
207,0,,6,319,1109,367,1271	100,16,
207,0,,7,1785,1280,1845,1440	100,,. 
207,0,,7,943,1280,1004,1440	100,,: 
207,0,,8,2947,1449,3007,1620	86,,) 
207,0,,8,2473,1449,2518,1620	100,,: 
207,0,,8,667,1449,700,1620	86,,. 
207,0,,9,2450,1629,2528,1808	98,,، 
207,0,,9,1384,1629,1477,1808	100,,- 
207,0,,10,2841,1817,2874,1989	77,,. 
207,0,,10,966,1817,985,1989	99,,(
207,0,,10,854,1817,920,1989	100,,) 
207,0,,10,391,1817,550,1989	100,,، 
207,0,,11,1055,2006,1101,2169	100,,-
207,0,,12,2376,2178,2467,2336	100,,- 
207,0,,12,1247,2178,1277,2336	100,,. 
207,0,,12,581,2178,605,2336	100,,(
207,0,,12,514,2178,544,2336	99,,)
207,0,,14,1369,2511,1417,2675	100,,-
207,0,,14,844,2511,941,2675	97,,- 
207,0,,15,2465,2686,2524,2870	100,,، 
207,0,,15,1631,2686,1736,2870	100,,- 
207,0,,15,1059,2686,1159,2870	100,,- 
207,0,,16,2826,2881,2884,3039	100,,. 
207,0,,16,1474,2881,1577,3039	100,,- 
207,0,,16,1207,2881,1293,3039	100,,(
207,0,,16,1094,2881,1168,3039	100,8, 
207,0,,16,991,2881,1094,3039	100,,- 
207,0,,17,2312,3048,2371,3220	98,,، 
207,0,,17,792,3048,898,3220	99,,- 
207,0,,18,2859,3229,2898,3402	100,,«
207,0,,19,2743,3411,2824,3586	98,,، 
207,0,,19,1627,3411,1721,3586	85,,. 
207,0,,19,930,3411,1024,3586	98,,،؛ 
208,0,,1,1610,99,1746,194	100,, 
208,0,,1,1507,99,1710,194	100,,( 
208,0,,2,1726,409,1781,583	95,,، 
208,0,,2,442,409,460,583	99,,(
208,0,,2,330,409,404,583	86,,).
208,0,,3,1263,592,1320,766	100,,، 
208,0,,4,2632,775,2695,943	100,,، 
208,0,,4,1563,775,1605,943	100,,)
208,0,,5,2723,952,2822,1129	100,,. 
208,0,,5,320,952,357,1129	88,,،
208,0,,6,1318,1138,1380,1307	100,,. 
208,0,,6,692,1138,785,1307	100,,، 
208,0,,7,1893,1322,1963,1489	100,,، 
208,0,,8,2594,1498,2647,1676	100,,، 
208,0,,8,1557,1498,1593,1676	95,,. 
208,0,,9,2615,1689,2721,1846	100,,- 
208,0,,9,2368,1689,2464,1846	100,,- 
208,0,,9,985,1689,1086,1846	100,,- 
208,0,,9,520,1689,621,1846	99,,- 
208,0,,10,2514,1855,2602,2034	96,,:«
208,0,,10,1765,1855,1826,2034	96,,؛ 
208,0,,10,1447,1855,1467,2034	100,,(
208,0,,10,1339,1855,1407,2034	100,,) 
208,0,,11,2968,2043,3014,2214	67,,«
208,0,,11,1510,2043,1542,2214	71,,،
208,0,,11,801,2043,827,2214	100,,(
208,0,,11,729,2043,762,2214	100,,)
208,0,,12,3016,2223,3197,2397	86,18, 
208,0,,12,2703,2223,2772,2397	98,,) 
208,0,,12,2134,2223,2214,2397	98,,(
208,0,,12,2015,2223,2083,2397	98,8, 
208,0,,12,1852,2223,2014,2397	100,,- 
208,0,,12,1733,2223,1852,2397	100,,) 
208,0,,12,732,2223,801,2397	100,,: 
208,0,,12,495,2223,569,2397	98,,: 
208,0,,12,451,2223,494,2397	96,,«
208,0,,13,1442,2406,1504,2560	100,,، 
208,0,,13,615,2406,726,2560	100,,، 
208,0,,14,2626,2571,2671,2748	100,,«
208,0,,14,2003,2571,2054,2748	98,,» 
208,0,,14,1964,2571,2002,2748	96,,. 
208,0,,14,1919,2571,1964,2748	55,,«
208,0,,14,1284,2571,1341,2748	98,,» 
208,0,,14,1232,2571,1283,2748	100,,: 
208,0,,15,2474,2757,2494,2924	100,,(
208,0,,15,2327,2757,2435,2924	99,,). 
208,0,,16,2683,2933,2729,3108	68,,«
208,0,,16,1107,2933,1172,3108	100,,، 
208,0,,17,2274,3117,2335,3279	99,,، 
208,0,,17,2038,3117,2078,3279	95,,)
208,0,,17,1043,3117,1112,3279	100,,، 
208,0,,18,1626,3288,1660,3448	88,,. 
208,0,,18,477,3288,511,3448	100,,. 
208,0,,19,1411,3457,1475,3668	90,,. 
209,0,,1,1778,99,1914,199	100,, 
209,0,,1,1674,99,1935,199	97,29, 
209,0,,2,3142,448,3213,627	100,,- 
209,0,,2,2607,448,2697,627	100,,- 
209,0,,2,1740,448,1779,627	100,,، 
209,0,,3,2398,636,2466,810	92,,) 
209,0,,3,2336,636,2397,810	100,,، 
209,0,,3,2062,636,2096,810	95,,(
209,0,,3,1973,636,2021,810	98,,) 
209,0,,3,1679,636,1740,810	98,,. 
209,0,,3,1542,636,1562,810	100,,(
209,0,,3,1440,636,1501,810	90,,) 
209,0,,4,2931,819,2971,982	98,,. 
209,0,,4,1513,819,1593,982	100,,، 
209,0,,4,589,819,612,982	100,,(
209,0,,4,373,819,549,982	100,,) 
209,0,,4,322,819,373,982	100,19,
209,0,,5,2515,991,2578,1162	100,,. 
209,0,,5,2185,991,2229,1162	100,,«
209,0,,5,522,991,547,1162	93,,.
209,0,,6,2845,1171,2865,1340	99,,«
209,0,,6,2503,1171,2571,1340	100,,» 
209,0,,6,1802,1171,1828,1340	86,,: 
209,0,,7,2088,1349,2149,1515	81,,. 
209,0,,7,1568,1349,1636,1515	100,,: 
209,0,,7,757,1349,837,1515	100,,(
209,0,,7,652,1349,733,1515	100,9, 
209,0,,7,609,1349,652,1515	100,,-
209,0,,7,516,1349,559,1515	100,,)
209,0,,8,2694,1524,2756,1684	88,,، 
209,0,,8,2125,1524,2186,1684	100,,، 
209,0,,8,1536,1524,1604,1684	100,,، 
209,0,,9,2925,1693,2965,1852	100,,(
209,0,,9,2832,1693,2885,1852	100,,) 
209,0,,9,2551,1693,2612,1852	99,,، 
209,0,,10,2416,1861,2473,2024	100,,؛ 
209,0,,10,1297,1861,1367,2024	100,,. 
209,0,,10,1014,1861,1033,2024	100,,(
209,0,,10,911,1861,975,2024	100,,) 
209,0,,11,2340,2033,2367,2197	93,,(
209,0,,11,2248,2033,2307,2197	100,,) 
209,0,,11,1277,2033,1342,2197	100,,، 
209,0,,11,972,2033,1005,2197	100,,(
209,0,,11,840,2033,933,2197	97,,) 
209,0,,12,2123,2206,2170,2379	95,,: 
209,0,,12,585,2206,611,2379	99,,(
209,0,,12,511,2206,571,2379	100,1,)
209,0,,13,2853,2396,2917,2551	100,,، 
209,0,,13,665,2396,729,2551	100,,. 
209,0,,14,3071,2560,3136,2723	98,,، 
209,0,,14,2730,2560,2826,2723	94,0,) 
209,0,,14,1866,2560,1937,2723	98,,، 
209,0,,14,1821,2560,1867,2723	77,,«
209,0,,14,855,2560,965,2723	99,,». 
209,0,,15,2356,2732,2406,2890	98,,«
209,0,,15,1210,2732,1285,2890	100,,» 
209,0,,16,2213,2903,2255,3079	100,,(
209,0,,16,2091,2903,2195,3079	96,1,) 
209,0,,16,919,2903,949,3079	88,,، 
209,0,,17,2763,3088,2801,3266	86,,(
209,0,,17,2639,3088,2743,3266	100,2,) 
209,0,,17,1999,3088,2038,3266	96,,«
209,0,,17,1118,3088,1171,3266	97,,» 
209,0,,17,1066,3088,1117,3266	100,,: 
209,0,,18,833,3279,910,3438	99,3,)
209,0,,18,513,3279,543,3438	100,,،
210,0,,1,1579,99,1713,198	100,, 
210,0,,1,1474,99,1702,198	100,21, 
210,0,,2,1811,425,1835,603	96,,(
210,0,,2,1706,425,1777,603	98,,) 
210,0,,2,777,425,836,603	100,,. 
210,0,,3,3010,616,3184,791	99,20, 
210,0,,3,2392,616,2416,791	99,,(
210,0,,3,2290,616,2356,791	96,,) 
210,0,,3,1185,616,1269,791	100,,. 
210,0,,3,1137,616,1185,791	95,,«
210,0,,3,537,616,609,791	99,,» 
210,0,,3,477,616,537,791	100,,، 
210,0,,4,868,800,937,963	100,,، 
210,0,,4,822,800,868,963	100,,«
210,0,,5,2124,972,2184,1145	100,,. 
210,0,,5,680,972,765,1145	99,,(
210,0,,5,565,972,638,1145	100,9, 
210,0,,5,455,972,564,1145	100,,- 
210,0,,6,2367,1154,2411,1329	100,,«
210,0,,6,1376,1154,1432,1329	92,,» 
210,0,,6,849,1154,910,1329	90,,. 
210,0,,7,543,1338,579,1504	98,,، 
210,0,,7,513,1338,543,1504	90,,. 
210,0,,8,874,1513,940,1681	98,,. 
210,0,,8,584,1513,604,1681	97,,(
210,0,,8,472,1513,545,1681	100,,) 
210,0,,9,913,1690,991,1846	100,,، 
210,0,,10,2752,1855,2778,2024	100,,(
210,0,,10,2649,1855,2711,2024	100,,) 
210,0,,10,1837,1855,1898,2024	100,,. 
210,0,,10,1086,1855,1147,2024	100,,: 
210,0,,12,2446,2208,2513,2388	100,,، 
210,0,,12,1029,2208,1084,2388	100,,: 
210,0,,13,1913,2397,1943,2566	100,,(
210,0,,13,1818,2397,1876,2566	98,,) 
210,0,,13,527,2397,593,2566	100,,. 
210,0,,14,1800,2575,1863,2734	100,,: 
210,0,,14,321,2575,344,2734	99,,،
210,0,,15,1470,2743,1530,2910	100,,. 
210,0,,16,2414,2919,2473,3082	99,,، 
210,0,,16,1597,2919,1691,3082	100,,- 
210,0,,16,499,2919,586,3082	98,,- 
210,0,,17,2814,3091,2851,3261	98,,«
210,0,,17,2226,3091,2294,3261	100,,» 
210,0,,17,2166,3091,2227,3261	100,,: 
210,0,,17,810,3091,871,3261	100,,) 
210,0,,18,1701,3270,1756,3444	95,,. 
210,0,,19,1989,3453,2103,3669	100,,(
210,0,,19,1843,3453,1976,3669	96,00, 
210,0,,19,1748,3453,1843,3669	100,,- 
210,0,,19,1602,3453,1748,3669	100,1,) 
210,0,,19,1228,3453,1285,3669	100,,: 
211,0,,1,1766,99,1914,197	88,,- 
211,0,,1,1691,99,1949,197	96,211, 
211,0,,2,2494,424,2514,599	100,,(
211,0,,2,2381,424,2455,599	96,,) 
211,0,,2,2320,424,2380,599	95,,، 
211,0,,2,1873,424,1907,599	61,,(
211,0,,2,1766,424,1840,599	89,,) 
211,0,,2,1706,424,1766,599	100,,. 
211,0,,2,1279,424,1319,599	100,,«
211,0,,2,724,424,771,599	97,,» 
211,0,,2,664,424,724,599	100,,. 
211,0,,3,2866,608,2900,781	100,,(
211,0,,3,2775,608,2834,781	98,,) 
211,0,,3,1911,608,1970,781	100,,. 
211,0,,4,1318,790,1379,957	100,,. 
211,0,,4,316,790,370,957	85,21,
211,0,,5,1801,966,1860,1137	86,,؛ 
211,0,,6,1729,1146,1787,1318	99,,. 
211,0,,7,2717,1333,2809,1495	84,,، 
211,0,,7,1432,1333,1501,1495	100,,، 
211,0,,8,796,1504,861,1676	100,,، 
211,0,,9,2526,1685,2556,1850	100,,(
211,0,,9,2427,1685,2488,1850	100,,) 
211,0,,9,1273,1685,1328,1850	100,,. 
211,0,,9,1027,1685,1063,1850	100,,(
211,0,,9,934,1685,989,1850	100,,) 
211,0,,10,1751,1859,1800,2037	94,,«
211,0,,11,2184,2046,2255,2211	98,,» 
211,0,,11,2113,2046,2184,2211	98,,: 
211,0,,11,2063,2046,2112,2211	93,,«
211,0,,12,2340,2220,2415,2386	80,,» 
211,0,,12,2276,2220,2339,2386	98,,. 
211,0,,12,1920,2220,1945,2386	100,,(
211,0,,12,1799,2220,1875,2386	100,,) 
211,0,,12,1043,2220,1138,2386	100,,. 
211,0,,13,1474,2395,1539,2570	86,,. 
211,0,,13,1052,2395,1100,2570	100,,«
211,0,,14,1329,2579,1389,2748	74,,» 
211,0,,14,756,2579,822,2748	100,,، 
211,0,,15,1870,2757,1891,2925	95,,(
211,0,,15,1792,2757,1827,2925	92,,)
211,0,,15,944,2757,980,2925	98,,. 
211,0,,16,2213,2934,2244,3107	94,,، 
211,0,,16,1425,2934,1520,3107	100,,(
211,0,,16,1254,2934,1424,3107	100,00,-
211,0,,16,1082,2934,1177,3107	100,,) 
211,0,,17,3001,3116,3069,3279	100,,. 
211,0,,17,2130,3116,2191,3279	100,,) 
211,0,,17,925,3116,985,3279	81,,. 
211,0,,18,1875,3288,1900,3462	97,,،
211,0,,19,1880,3479,1915,3681	100,,. 
211,0,,19,727,3479,785,3681	100,,، 
212,0,,1,1566,100,1715,198	98,,- 
212,0,,1,1488,100,1747,198	94,212, 
212,0,,2,2073,423,2137,584	76,,. 
212,0,,2,385,423,416,584	100,,(
212,0,,2,320,423,353,584	100,,)
212,0,,3,2683,593,2744,770	100,,، 
212,0,,3,1846,593,1866,770	99,,(
212,0,,3,1745,593,1806,770	98,,) 
212,0,,3,954,593,1015,770	100,,. 
212,0,,4,2359,779,2423,945	100,,، 
212,0,,4,1447,779,1499,945	100,,«
212,0,,5,2452,954,2532,1115	75,,» 
212,0,,5,2401,954,2453,1115	100,,؛ 
212,0,,5,796,954,859,1115	100,,. 
212,0,,6,2012,1130,2077,1303	98,,. 
212,0,,6,949,1130,1009,1303	99,,. 
212,0,,7,916,1312,944,1482	90,,(
212,0,,7,832,1312,881,1482	95,,) 
212,0,,7,320,1312,348,1482	90,,،
212,0,,8,1909,1491,1969,1660	88,,. 
212,0,,8,807,1491,874,1660	100,,. 
212,0,,9,2174,1669,2270,1840	100,,. 
212,0,,9,1308,1669,1376,1840	88,,: 
212,0,,9,598,1669,651,1840	98,,، 
212,0,,10,1872,1849,1942,2020	98,,، 
212,0,,10,1420,1849,1446,2020	71,,(
212,0,,10,1325,1849,1382,2020	100,,) 
212,0,,10,466,1849,530,2020	100,,. 
212,0,,11,3008,2029,3185,2202	86,23, 
212,0,,11,1680,2029,1737,2202	100,,. 
212,0,,12,1137,2211,1198,2381	96,,: 
212,0,,12,790,2211,901,2381	100,,(
212,0,,12,642,2211,778,2381	91,01, 
212,0,,12,573,2211,641,2381	100,,-
212,0,,12,407,2211,499,2381	100,,) 
212,0,,13,2592,2390,2658,2556	100,,: 
212,0,,13,1162,2390,1222,2556	100,,. 
212,0,,14,634,2565,664,2741	100,,.
212,0,,15,2663,2750,2730,2914	100,,. 
212,0,,15,669,2750,735,2914	100,,: 
212,0,,16,2012,2923,2049,3098	100,,. 
212,0,,16,1236,2923,1274,3098	100,,«
212,0,,16,320,2923,390,3098	100,,)
212,0,,17,1940,3107,1970,3271	74,,. 
212,0,,18,2416,3280,2510,3451	100,,). 
212,0,,18,1315,3280,1362,3451	94,,، 
212,0,,18,1108,3280,1148,3451	100,,«
212,0,,18,373,3280,406,3451	100,,(
212,0,,18,320,3280,340,3451	99,,)
212,0,,19,1634,3460,1680,3631	98,,: 
212,0,,20,3013,3640,3184,3824	91,23, 
212,0,,20,1123,3640,1156,3824	100,,. 
213,0,,1,1764,101,1915,205	100,,- 
213,0,,1,1687,101,1941,205	100,213, 
213,0,,2,2625,440,2687,608	100,,، 
213,0,,2,2324,440,2381,608	88,,)
213,0,,2,1662,440,1718,608	97,,. 
213,0,,3,2658,617,2688,787	100,,. 
213,0,,3,672,617,690,787	70,,(
213,0,,3,593,617,629,787	100,,)
213,0,,4,2695,796,2730,963	100,,.
213,0,,4,1482,796,1505,963	100,,(
213,0,,4,1380,796,1448,963	100,,) 
213,0,,4,966,796,1035,963	96,,، 
213,0,,5,2908,974,2974,1151	100,,. 
213,0,,6,2283,1160,2391,1312	100,,) 
213,0,,7,2509,1533,2649,1746	95,26, 
213,0,,7,2386,1533,2509,1746	100,,- 
213,0,,8,2959,1879,3049,2042	66,,(
213,0,,8,2706,1879,2959,2042	100,01,- 
213,0,,8,2591,1879,2705,2042	99,,) 
213,0,,9,2782,2051,2847,2203	100,,، 
213,0,,9,980,2051,1078,2203	100,,: 
213,0,,10,880,2212,952,2367	94,,، 
213,0,,11,1436,2376,1497,2534	77,,. 
213,0,,12,751,2543,811,2696	100,,: 
213,0,,13,2927,2705,2952,2877	100,,(
213,0,,13,2826,2705,2889,2877	100,,) 
213,0,,13,1254,2705,1292,2877	98,,، 
213,0,,13,937,2705,968,2877	100,,(
213,0,,13,823,2705,899,2877	100,,) 
213,0,,14,2680,2886,2743,3045	99,,. 
213,0,,14,1932,2886,1963,3045	98,,، 
213,0,,15,1833,3054,1867,3216	93,,،
213,0,,16,2249,3225,2282,3393	97,,. 
213,0,,16,1720,3225,1780,3393	88,,. 
213,0,,16,1509,3225,1569,3393	82,,) 
213,0,,17,2993,3402,3011,3563	99,,(
213,0,,17,2896,3402,2950,3563	100,,) 
213,0,,17,486,3402,522,3563	61,,،
213,0,,18,2201,3572,2265,3719	100,2, 
213,0,,18,626,3572,661,3719	100,,(
213,0,,18,513,3572,591,3719	80,,) 
213,0,,18,485,3572,513,3719	100,,؛
213,0,,19,1749,3728,1827,3888	100,,: 
213,0,,19,551,3728,583,3888	99,,(
213,0,,19,480,3728,513,3888	100,,)
214,0,,1,1618,100,1751,204	61,, 
214,0,,1,1666,100,1769,204	97,214, 
214,0,,1,1511,100,1828,204	78,,-
214,0,,2,2239,427,2311,607	100,,. 
214,0,,2,530,427,569,607	97,,: 
214,0,,3,2793,616,2823,784	100,,(
214,0,,3,2704,616,2752,784	100,,) 
214,0,,3,926,616,985,784	100,,؛ 
214,0,,4,2245,793,2359,952	99,,(
214,0,,4,2094,793,2227,952	99,02, 
214,0,,4,1998,793,2094,952	98,,- 
214,0,,4,706,793,730,952	100,,(
214,0,,4,604,793,658,952	99,,) 
214,0,,5,2695,961,2750,1142	100,,. 
214,0,,5,1205,961,1233,1142	71,,(
214,0,,5,1101,961,1163,1142	96,,) 
214,0,,6,2748,1151,2812,1317	98,,؟ 
214,0,,6,2045,1151,2071,1317	99,,(
214,0,,6,1949,1151,2013,1317	98,,) 
214,0,,7,2775,1326,2839,1494	96,,. 
214,0,,8,1958,1503,1992,1675	100,,(
214,0,,8,1848,1503,1923,1675	78,,).
214,0,,9,2427,1902,3190,2097	98,1, 
214,0,,9,2162,1902,2427,2097	100,2, 
214,0,,10,2904,2298,3063,2467	82,, 
214,0,,10,755,2298,782,2467	92,,،
214,0,,11,2539,2476,2572,2638	100,,(
214,0,,11,2453,2476,2506,2638	90,,) 
214,0,,11,2419,2476,2452,2638	97,,: 
214,0,,11,1259,2476,1319,2638	98,,، 
214,0,,12,3053,2647,3187,2812	96,3, 
214,0,,12,2761,2647,2822,2812	100,,. 
